C6DC  F4 A9     NOP A:55 X:00 Y:53 P:24 SP:F5 PPU:278
C6DE  EA        NOP A:55 X:00 Y:53 P:24 SP:F5 PPU:290
C6DF  EA        NOP A:55 X:00 Y:53 P:24 SP:F5 PPU:296
C6E0  EA        NOP A:55 X:00 Y:53 P:24 SP:F5 PPU:302
C6E1  EA        NOP A:55 X:00 Y:53 P:24 SP:F5 PPU:308
C6E2  08        PHP A:55 X:00 Y:53 P:24 SP:F5 PPU:314
C6E3  48        PHA A:55 X:00 Y:53 P:24 SP:F4 PPU:323
C6E4  1A        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU:332
C6E5  3A        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU:338
C6E6  5A        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU:  3
C6E7  7A        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU:  9
C6E8  DA        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU: 15
C6E9  FA        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU: 21
C6EA  80 89     NOP A:55 X:00 Y:53 P:24 SP:F3 PPU: 27
C6EC  EA        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU: 33
C6ED  EA        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU: 39
C6EE  EA        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU: 45
C6EF  EA        NOP A:55 X:00 Y:53 P:24 SP:F3 PPU: 51
C6F0  08        PHP A:55 X:00 Y:53 P:24 SP:F3 PPU: 57
C6F1  48        PHA A:55 X:00 Y:53 P:24 SP:F2 PPU: 66
C6F2  1C A9 A9  NOP A:55 X:00 Y:53 P:24 SP:F1 PPU: 75
C6F5  3C A9 A9  NOP A:55 X:00 Y:53 P:24 SP:F1 PPU: 87
C6F8  5C A9 A9  NOP A:55 X:00 Y:53 P:24 SP:F1 PPU: 99
C6FB  7C A9 A9  NOP A:55 X:00 Y:53 P:24 SP:F1 PPU:111
C6FE  DC A9 A9  NOP A:55 X:00 Y:53 P:24 SP:F1 PPU:123
C701  FC A9 A9  NOP A:55 X:00 Y:53 P:24 SP:F1 PPU:135
C704  EA        NOP A:55 X:00 Y:53 P:24 SP:F1 PPU:147
C705  EA        NOP A:55 X:00 Y:53 P:24 SP:F1 PPU:153
C706  EA        NOP A:55 X:00 Y:53 P:24 SP:F1 PPU:159
C707  EA        NOP A:55 X:00 Y:53 P:24 SP:F1 PPU:165
C708  08        PHP A:55 X:00 Y:53 P:24 SP:F1 PPU:171
C709  48        PHA A:55 X:00 Y:53 P:24 SP:F0 PPU:180
C70A  A2 05     LDX A:55 X:00 Y:53 P:24 SP:EF PPU:189
C70C  68        PLA A:55 X:05 Y:53 P:24 SP:EF PPU:195
C70D  C9 55     CMP A:55 X:05 Y:53 P:24 SP:F0 PPU:207
C70F  F0 0A     BEQ A:55 X:05 Y:53 P:27 SP:F0 PPU:213
C71B  68        PLA A:55 X:05 Y:53 P:27 SP:F0 PPU:222
C71C  29 CB     AND A:34 X:05 Y:53 P:25 SP:F1 PPU:234
C71E  C9 00     CMP A:00 X:05 Y:53 P:27 SP:F1 PPU:240
C720  F0 06     BEQ A:00 X:05 Y:53 P:27 SP:F1 PPU:246
C728  C8        INY A:00 X:05 Y:53 P:27 SP:F1 PPU:255
C729  CA        DEX A:00 X:05 Y:54 P:25 SP:F1 PPU:261
C72A  D0 E0     BNE A:00 X:04 Y:54 P:25 SP:F1 PPU:267
C70C  68        PLA A:00 X:04 Y:54 P:25 SP:F1 PPU:276
C70D  C9 55     CMP A:55 X:04 Y:54 P:25 SP:F2 PPU:288
C70F  F0 0A     BEQ A:55 X:04 Y:54 P:27 SP:F2 PPU:294
C71B  68        PLA A:55 X:04 Y:54 P:27 SP:F2 PPU:303
C71C  29 CB     AND A:34 X:04 Y:54 P:25 SP:F3 PPU:315
C71E  C9 00     CMP A:00 X:04 Y:54 P:27 SP:F3 PPU:321
C720  F0 06     BEQ A:00 X:04 Y:54 P:27 SP:F3 PPU:327
C728  C8        INY A:00 X:04 Y:54 P:27 SP:F3 PPU:336
C729  CA        DEX A:00 X:04 Y:55 P:25 SP:F3 PPU:  1
C72A  D0 E0     BNE A:00 X:03 Y:55 P:25 SP:F3 PPU:  7
C70C  68        PLA A:00 X:03 Y:55 P:25 SP:F3 PPU: 16
C70D  C9 55     CMP A:55 X:03 Y:55 P:25 SP:F4 PPU: 28
C70F  F0 0A     BEQ A:55 X:03 Y:55 P:27 SP:F4 PPU: 34
C71B  68        PLA A:55 X:03 Y:55 P:27 SP:F4 PPU: 43
C71C  29 CB     AND A:34 X:03 Y:55 P:25 SP:F5 PPU: 55
C71E  C9 00     CMP A:00 X:03 Y:55 P:27 SP:F5 PPU: 61
C720  F0 06     BEQ A:00 X:03 Y:55 P:27 SP:F5 PPU: 67
C728  C8        INY A:00 X:03 Y:55 P:27 SP:F5 PPU: 76
C729  CA        DEX A:00 X:03 Y:56 P:25 SP:F5 PPU: 82
C72A  D0 E0     BNE A:00 X:02 Y:56 P:25 SP:F5 PPU: 88
C70C  68        PLA A:00 X:02 Y:56 P:25 SP:F5 PPU: 97
C70D  C9 55     CMP A:55 X:02 Y:56 P:25 SP:F6 PPU:109
C70F  F0 0A     BEQ A:55 X:02 Y:56 P:27 SP:F6 PPU:115
C71B  68        PLA A:55 X:02 Y:56 P:27 SP:F6 PPU:124
C71C  29 CB     AND A:34 X:02 Y:56 P:25 SP:F7 PPU:136
C71E  C9 00     CMP A:00 X:02 Y:56 P:27 SP:F7 PPU:142
C720  F0 06     BEQ A:00 X:02 Y:56 P:27 SP:F7 PPU:148
C728  C8        INY A:00 X:02 Y:56 P:27 SP:F7 PPU:157
C729  CA        DEX A:00 X:02 Y:57 P:25 SP:F7 PPU:163
C72A  D0 E0     BNE A:00 X:01 Y:57 P:25 SP:F7 PPU:169
C70C  68        PLA A:00 X:01 Y:57 P:25 SP:F7 PPU:178
C70D  C9 55     CMP A:55 X:01 Y:57 P:25 SP:F8 PPU:190
C70F  F0 0A     BEQ A:55 X:01 Y:57 P:27 SP:F8 PPU:196
C71B  68        PLA A:55 X:01 Y:57 P:27 SP:F8 PPU:205
C71C  29 CB     AND A:34 X:01 Y:57 P:25 SP:F9 PPU:217
C71E  C9 00     CMP A:00 X:01 Y:57 P:27 SP:F9 PPU:223
C720  F0 06     BEQ A:00 X:01 Y:57 P:27 SP:F9 PPU:229
C728  C8        INY A:00 X:01 Y:57 P:27 SP:F9 PPU:238
C729  CA        DEX A:00 X:01 Y:58 P:25 SP:F9 PPU:244
C72A  D0 E0     BNE A:00 X:00 Y:58 P:27 SP:F9 PPU:250
C72C  60        RTS A:00 X:00 Y:58 P:27 SP:F9 PPU:256
C6AF  60        RTS A:00 X:00 Y:58 P:27 SP:FB PPU:274
C632  20 1E E5  JSR A:00 X:00 Y:58 P:27 SP:FD PPU:292
E51E  A9 55     LDA A:00 X:00 Y:58 P:27 SP:FB PPU:310
E520  8D 80 05  STA A:55 X:00 Y:58 P:25 SP:FB PPU:316
E523  A9 AA     LDA A:55 X:00 Y:58 P:25 SP:FB PPU:328
E525  8D 32 04  STA A:AA X:00 Y:58 P:A5 SP:FB PPU:334
E528  A9 80     LDA A:AA X:00 Y:58 P:A5 SP:FB PPU:  5
E52A  85 43     STA A:80 X:00 Y:58 P:A5 SP:FB PPU: 11
E52C  A9 05     LDA A:80 X:00 Y:58 P:A5 SP:FB PPU: 20
E52E  85 44     STA A:05 X:00 Y:58 P:25 SP:FB PPU: 26
E530  A9 32     LDA A:05 X:00 Y:58 P:25 SP:FB PPU: 35
E532  85 45     STA A:32 X:00 Y:58 P:25 SP:FB PPU: 41
E534  A9 04     LDA A:32 X:00 Y:58 P:25 SP:FB PPU: 50
E536  85 46     STA A:04 X:00 Y:58 P:25 SP:FB PPU: 56
E538  A2 03     LDX A:04 X:00 Y:58 P:25 SP:FB PPU: 65
E53A  A0 77     LDY A:04 X:03 Y:58 P:25 SP:FB PPU: 71
E53C  A9 FF     LDA A:04 X:03 Y:77 P:25 SP:FB PPU: 77
E53E  85 01     STA A:FF X:03 Y:77 P:A5 SP:FB PPU: 83
E540  24 01     BIT A:FF X:03 Y:77 P:A5 SP:FB PPU: 92
E542  38        SEC A:FF X:03 Y:77 P:E5 SP:FB PPU:101
E543  A9 00     LDA A:FF X:03 Y:77 P:E5 SP:FB PPU:107
E545  A3 40     LAX A:00 X:03 Y:77 P:67 SP:FB PPU:113
E547  EA        NOP A:55 X:55 Y:77 P:65 SP:FB PPU:131
E548  EA        NOP A:55 X:55 Y:77 P:65 SP:FB PPU:137
E549  EA        NOP A:55 X:55 Y:77 P:65 SP:FB PPU:143
E54A  EA        NOP A:55 X:55 Y:77 P:65 SP:FB PPU:149
E54B  F0 12     BEQ A:55 X:55 Y:77 P:65 SP:FB PPU:155
E54D  30 10     BMI A:55 X:55 Y:77 P:65 SP:FB PPU:161
E54F  50 0E     BVC A:55 X:55 Y:77 P:65 SP:FB PPU:167
E551  90 0C     BCC A:55 X:55 Y:77 P:65 SP:FB PPU:173
E553  C9 55     CMP A:55 X:55 Y:77 P:65 SP:FB PPU:179
E555  D0 08     BNE A:55 X:55 Y:77 P:67 SP:FB PPU:185
E557  E0 55     CPX A:55 X:55 Y:77 P:67 SP:FB PPU:191
E559  D0 04     BNE A:55 X:55 Y:77 P:67 SP:FB PPU:197
E55B  C0 77     CPY A:55 X:55 Y:77 P:67 SP:FB PPU:203
E55D  F0 04     BEQ A:55 X:55 Y:77 P:67 SP:FB PPU:209
E563  A2 05     LDX A:55 X:55 Y:77 P:67 SP:FB PPU:218
E565  A0 33     LDY A:55 X:05 Y:77 P:65 SP:FB PPU:224
E567  B8        CLV A:55 X:05 Y:33 P:65 SP:FB PPU:230
E568  18        CLC A:55 X:05 Y:33 P:25 SP:FB PPU:236
E569  A9 00     LDA A:55 X:05 Y:33 P:24 SP:FB PPU:242
E56B  A3 40     LAX A:00 X:05 Y:33 P:26 SP:FB PPU:248
E56D  EA        NOP A:AA X:AA Y:33 P:A4 SP:FB PPU:266
E56E  EA        NOP A:AA X:AA Y:33 P:A4 SP:FB PPU:272
E56F  EA        NOP A:AA X:AA Y:33 P:A4 SP:FB PPU:278
E570  EA        NOP A:AA X:AA Y:33 P:A4 SP:FB PPU:284
E571  F0 12     BEQ A:AA X:AA Y:33 P:A4 SP:FB PPU:290
E573  10 10     BPL A:AA X:AA Y:33 P:A4 SP:FB PPU:296
E575  70 0E     BVS A:AA X:AA Y:33 P:A4 SP:FB PPU:302
E577  B0 0C     BCS A:AA X:AA Y:33 P:A4 SP:FB PPU:308
E579  C9 AA     CMP A:AA X:AA Y:33 P:A4 SP:FB PPU:314
E57B  D0 08     BNE A:AA X:AA Y:33 P:27 SP:FB PPU:320
E57D  E0 AA     CPX A:AA X:AA Y:33 P:27 SP:FB PPU:326
E57F  D0 04     BNE A:AA X:AA Y:33 P:27 SP:FB PPU:332
E581  C0 33     CPY A:AA X:AA Y:33 P:27 SP:FB PPU:338
E583  F0 04     BEQ A:AA X:AA Y:33 P:27 SP:FB PPU:  3
E589  A9 87     LDA A:AA X:AA Y:33 P:27 SP:FB PPU: 12
E58B  85 67     STA A:87 X:AA Y:33 P:A5 SP:FB PPU: 18
E58D  A9 32     LDA A:87 X:AA Y:33 P:A5 SP:FB PPU: 27
E58F  85 68     STA A:32 X:AA Y:33 P:25 SP:FB PPU: 33
E591  A0 57     LDY A:32 X:AA Y:33 P:25 SP:FB PPU: 42
E593  24 01     BIT A:32 X:AA Y:57 P:25 SP:FB PPU: 48
E595  38        SEC A:32 X:AA Y:57 P:E5 SP:FB PPU: 57
E596  A9 00     LDA A:32 X:AA Y:57 P:E5 SP:FB PPU: 63
E598  A7 67     LAX A:00 X:AA Y:57 P:67 SP:FB PPU: 69
E59A  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU: 78
E59B  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU: 84
E59C  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU: 90
E59D  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU: 96
E59E  F0 12     BEQ A:87 X:87 Y:57 P:E5 SP:FB PPU:102
E5A0  10 10     BPL A:87 X:87 Y:57 P:E5 SP:FB PPU:108
E5A2  50 0E     BVC A:87 X:87 Y:57 P:E5 SP:FB PPU:114
E5A4  90 0C     BCC A:87 X:87 Y:57 P:E5 SP:FB PPU:120
E5A6  C9 87     CMP A:87 X:87 Y:57 P:E5 SP:FB PPU:126
E5A8  D0 08     BNE A:87 X:87 Y:57 P:67 SP:FB PPU:132
E5AA  E0 87     CPX A:87 X:87 Y:57 P:67 SP:FB PPU:138
E5AC  D0 04     BNE A:87 X:87 Y:57 P:67 SP:FB PPU:144
E5AE  C0 57     CPY A:87 X:87 Y:57 P:67 SP:FB PPU:150
E5B0  F0 04     BEQ A:87 X:87 Y:57 P:67 SP:FB PPU:156
E5B6  A0 53     LDY A:87 X:87 Y:57 P:67 SP:FB PPU:165
E5B8  B8        CLV A:87 X:87 Y:53 P:65 SP:FB PPU:171
E5B9  18        CLC A:87 X:87 Y:53 P:25 SP:FB PPU:177
E5BA  A9 00     LDA A:87 X:87 Y:53 P:24 SP:FB PPU:183
E5BC  A7 68     LAX A:00 X:87 Y:53 P:26 SP:FB PPU:189
E5BE  EA        NOP A:32 X:32 Y:53 P:24 SP:FB PPU:198
E5BF  EA        NOP A:32 X:32 Y:53 P:24 SP:FB PPU:204
E5C0  EA        NOP A:32 X:32 Y:53 P:24 SP:FB PPU:210
E5C1  EA        NOP A:32 X:32 Y:53 P:24 SP:FB PPU:216
E5C2  F0 12     BEQ A:32 X:32 Y:53 P:24 SP:FB PPU:222
E5C4  30 10     BMI A:32 X:32 Y:53 P:24 SP:FB PPU:228
E5C6  70 0E     BVS A:32 X:32 Y:53 P:24 SP:FB PPU:234
E5C8  B0 0C     BCS A:32 X:32 Y:53 P:24 SP:FB PPU:240
E5CA  C9 32     CMP A:32 X:32 Y:53 P:24 SP:FB PPU:246
E5CC  D0 08     BNE A:32 X:32 Y:53 P:27 SP:FB PPU:252
E5CE  E0 32     CPX A:32 X:32 Y:53 P:27 SP:FB PPU:258
E5D0  D0 04     BNE A:32 X:32 Y:53 P:27 SP:FB PPU:264
E5D2  C0 53     CPY A:32 X:32 Y:53 P:27 SP:FB PPU:270
E5D4  F0 04     BEQ A:32 X:32 Y:53 P:27 SP:FB PPU:276
E5DA  A9 87     LDA A:32 X:32 Y:53 P:27 SP:FB PPU:285
E5DC  8D 77 05  STA A:87 X:32 Y:53 P:A5 SP:FB PPU:291
E5DF  A9 32     LDA A:87 X:32 Y:53 P:A5 SP:FB PPU:303
E5E1  8D 78 05  STA A:32 X:32 Y:53 P:25 SP:FB PPU:309
E5E4  A0 57     LDY A:32 X:32 Y:53 P:25 SP:FB PPU:321
E5E6  24 01     BIT A:32 X:32 Y:57 P:25 SP:FB PPU:327
E5E8  38        SEC A:32 X:32 Y:57 P:E5 SP:FB PPU:336
E5E9  A9 00     LDA A:32 X:32 Y:57 P:E5 SP:FB PPU:  1
E5EB  AF 77 05  LAX A:00 X:32 Y:57 P:67 SP:FB PPU:  7
E5EE  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU: 19
E5EF  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU: 25
E5F0  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU: 31
E5F1  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU: 37
E5F2  F0 12     BEQ A:87 X:87 Y:57 P:E5 SP:FB PPU: 43
E5F4  10 10     BPL A:87 X:87 Y:57 P:E5 SP:FB PPU: 49
E5F6  50 0E     BVC A:87 X:87 Y:57 P:E5 SP:FB PPU: 55
E5F8  90 0C     BCC A:87 X:87 Y:57 P:E5 SP:FB PPU: 61
E5FA  C9 87     CMP A:87 X:87 Y:57 P:E5 SP:FB PPU: 67
E5FC  D0 08     BNE A:87 X:87 Y:57 P:67 SP:FB PPU: 73
E5FE  E0 87     CPX A:87 X:87 Y:57 P:67 SP:FB PPU: 79
E600  D0 04     BNE A:87 X:87 Y:57 P:67 SP:FB PPU: 85
E602  C0 57     CPY A:87 X:87 Y:57 P:67 SP:FB PPU: 91
E604  F0 04     BEQ A:87 X:87 Y:57 P:67 SP:FB PPU: 97
E60A  A0 53     LDY A:87 X:87 Y:57 P:67 SP:FB PPU:106
E60C  B8        CLV A:87 X:87 Y:53 P:65 SP:FB PPU:112
E60D  18        CLC A:87 X:87 Y:53 P:25 SP:FB PPU:118
E60E  A9 00     LDA A:87 X:87 Y:53 P:24 SP:FB PPU:124
E610  AF 78 05  LAX A:00 X:87 Y:53 P:26 SP:FB PPU:130
E613  EA        NOP A:32 X:32 Y:53 P:24 SP:FB PPU:142
E614  EA        NOP A:32 X:32 Y:53 P:24 SP:FB PPU:148
E615  EA        NOP A:32 X:32 Y:53 P:24 SP:FB PPU:154
E616  EA        NOP A:32 X:32 Y:53 P:24 SP:FB PPU:160
E617  F0 12     BEQ A:32 X:32 Y:53 P:24 SP:FB PPU:166
E619  30 10     BMI A:32 X:32 Y:53 P:24 SP:FB PPU:172
E61B  70 0E     BVS A:32 X:32 Y:53 P:24 SP:FB PPU:178
E61D  B0 0C     BCS A:32 X:32 Y:53 P:24 SP:FB PPU:184
E61F  C9 32     CMP A:32 X:32 Y:53 P:24 SP:FB PPU:190
E621  D0 08     BNE A:32 X:32 Y:53 P:27 SP:FB PPU:196
E623  E0 32     CPX A:32 X:32 Y:53 P:27 SP:FB PPU:202
E625  D0 04     BNE A:32 X:32 Y:53 P:27 SP:FB PPU:208
E627  C0 53     CPY A:32 X:32 Y:53 P:27 SP:FB PPU:214
E629  F0 04     BEQ A:32 X:32 Y:53 P:27 SP:FB PPU:220
E62F  A9 FF     LDA A:32 X:32 Y:53 P:27 SP:FB PPU:229
E631  85 43     STA A:FF X:32 Y:53 P:A5 SP:FB PPU:235
E633  A9 04     LDA A:FF X:32 Y:53 P:A5 SP:FB PPU:244
E635  85 44     STA A:04 X:32 Y:53 P:25 SP:FB PPU:250
E637  A9 32     LDA A:04 X:32 Y:53 P:25 SP:FB PPU:259
E639  85 45     STA A:32 X:32 Y:53 P:25 SP:FB PPU:265
E63B  A9 04     LDA A:32 X:32 Y:53 P:25 SP:FB PPU:274
E63D  85 46     STA A:04 X:32 Y:53 P:25 SP:FB PPU:280
E63F  A9 55     LDA A:04 X:32 Y:53 P:25 SP:FB PPU:289
E641  8D 80 05  STA A:55 X:32 Y:53 P:25 SP:FB PPU:295
E644  A9 AA     LDA A:55 X:32 Y:53 P:25 SP:FB PPU:307
E646  8D 32 04  STA A:AA X:32 Y:53 P:A5 SP:FB PPU:313
E649  A2 03     LDX A:AA X:32 Y:53 P:A5 SP:FB PPU:325
E64B  A0 81     LDY A:AA X:03 Y:53 P:25 SP:FB PPU:331
E64D  24 01     BIT A:AA X:03 Y:81 P:A5 SP:FB PPU:337
E64F  38        SEC A:AA X:03 Y:81 P:E5 SP:FB PPU:  5
E650  A9 00     LDA A:AA X:03 Y:81 P:E5 SP:FB PPU: 11
E652  B3 43     LAX A:00 X:03 Y:81 P:67 SP:FB PPU: 17
E654  EA        NOP A:55 X:55 Y:81 P:65 SP:FB PPU: 35
E655  EA        NOP A:55 X:55 Y:81 P:65 SP:FB PPU: 41
E656  EA        NOP A:55 X:55 Y:81 P:65 SP:FB PPU: 47
E657  EA        NOP A:55 X:55 Y:81 P:65 SP:FB PPU: 53
E658  F0 12     BEQ A:55 X:55 Y:81 P:65 SP:FB PPU: 59
E65A  30 10     BMI A:55 X:55 Y:81 P:65 SP:FB PPU: 65
E65C  50 0E     BVC A:55 X:55 Y:81 P:65 SP:FB PPU: 71
E65E  90 0C     BCC A:55 X:55 Y:81 P:65 SP:FB PPU: 77
E660  C9 55     CMP A:55 X:55 Y:81 P:65 SP:FB PPU: 83
E662  D0 08     BNE A:55 X:55 Y:81 P:67 SP:FB PPU: 89
E664  E0 55     CPX A:55 X:55 Y:81 P:67 SP:FB PPU: 95
E666  D0 04     BNE A:55 X:55 Y:81 P:67 SP:FB PPU:101
E668  C0 81     CPY A:55 X:55 Y:81 P:67 SP:FB PPU:107
E66A  F0 04     BEQ A:55 X:55 Y:81 P:67 SP:FB PPU:113
E670  A2 05     LDX A:55 X:55 Y:81 P:67 SP:FB PPU:122
E672  A0 00     LDY A:55 X:05 Y:81 P:65 SP:FB PPU:128
E674  B8        CLV A:55 X:05 Y:00 P:67 SP:FB PPU:134
E675  18        CLC A:55 X:05 Y:00 P:27 SP:FB PPU:140
E676  A9 00     LDA A:55 X:05 Y:00 P:26 SP:FB PPU:146
E678  B3 45     LAX A:00 X:05 Y:00 P:26 SP:FB PPU:152
E67A  EA        NOP A:AA X:AA Y:00 P:A4 SP:FB PPU:167
E67B  EA        NOP A:AA X:AA Y:00 P:A4 SP:FB PPU:173
E67C  EA        NOP A:AA X:AA Y:00 P:A4 SP:FB PPU:179
E67D  EA        NOP A:AA X:AA Y:00 P:A4 SP:FB PPU:185
E67E  F0 12     BEQ A:AA X:AA Y:00 P:A4 SP:FB PPU:191
E680  10 10     BPL A:AA X:AA Y:00 P:A4 SP:FB PPU:197
E682  70 0E     BVS A:AA X:AA Y:00 P:A4 SP:FB PPU:203
E684  B0 0C     BCS A:AA X:AA Y:00 P:A4 SP:FB PPU:209
E686  C9 AA     CMP A:AA X:AA Y:00 P:A4 SP:FB PPU:215
E688  D0 08     BNE A:AA X:AA Y:00 P:27 SP:FB PPU:221
E68A  E0 AA     CPX A:AA X:AA Y:00 P:27 SP:FB PPU:227
E68C  D0 04     BNE A:AA X:AA Y:00 P:27 SP:FB PPU:233
E68E  C0 00     CPY A:AA X:AA Y:00 P:27 SP:FB PPU:239
E690  F0 04     BEQ A:AA X:AA Y:00 P:27 SP:FB PPU:245
E696  A9 87     LDA A:AA X:AA Y:00 P:27 SP:FB PPU:254
E698  85 67     STA A:87 X:AA Y:00 P:A5 SP:FB PPU:260
E69A  A9 32     LDA A:87 X:AA Y:00 P:A5 SP:FB PPU:269
E69C  85 68     STA A:32 X:AA Y:00 P:25 SP:FB PPU:275
E69E  A0 57     LDY A:32 X:AA Y:00 P:25 SP:FB PPU:284
E6A0  24 01     BIT A:32 X:AA Y:57 P:25 SP:FB PPU:290
E6A2  38        SEC A:32 X:AA Y:57 P:E5 SP:FB PPU:299
E6A3  A9 00     LDA A:32 X:AA Y:57 P:E5 SP:FB PPU:305
E6A5  B7 10     LAX A:00 X:AA Y:57 P:67 SP:FB PPU:311
E6A7  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU:323
E6A8  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU:329
E6A9  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU:335
E6AA  EA        NOP A:87 X:87 Y:57 P:E5 SP:FB PPU:  0
E6AB  F0 12     BEQ A:87 X:87 Y:57 P:E5 SP:FB PPU:  6
E6AD  10 10     BPL A:87 X:87 Y:57 P:E5 SP:FB PPU: 12
E6AF  50 0E     BVC A:87 X:87 Y:57 P:E5 SP:FB PPU: 18
E6B1  90 0C     BCC A:87 X:87 Y:57 P:E5 SP:FB PPU: 24
E6B3  C9 87     CMP A:87 X:87 Y:57 P:E5 SP:FB PPU: 30
E6B5  D0 08     BNE A:87 X:87 Y:57 P:67 SP:FB PPU: 36
E6B7  E0 87     CPX A:87 X:87 Y:57 P:67 SP:FB PPU: 42
E6B9  D0 04     BNE A:87 X:87 Y:57 P:67 SP:FB PPU: 48
E6BB  C0 57     CPY A:87 X:87 Y:57 P:67 SP:FB PPU: 54
E6BD  F0 04     BEQ A:87 X:87 Y:57 P:67 SP:FB PPU: 60
E6C3  A0 FF     LDY A:87 X:87 Y:57 P:67 SP:FB PPU: 69
E6C5  B8        CLV A:87 X:87 Y:FF P:E5 SP:FB PPU: 75
E6C6  18        CLC A:87 X:87 Y:FF P:A5 SP:FB PPU: 81
E6C7  A9 00     LDA A:87 X:87 Y:FF P:A4 SP:FB PPU: 87
E6C9  B7 69     LAX A:00 X:87 Y:FF P:26 SP:FB PPU: 93
E6CB  EA        NOP A:32 X:32 Y:FF P:24 SP:FB PPU:105
E6CC  EA        NOP A:32 X:32 Y:FF P:24 SP:FB PPU:111
E6CD  EA        NOP A:32 X:32 Y:FF P:24 SP:FB PPU:117
E6CE  EA        NOP A:32 X:32 Y:FF P:24 SP:FB PPU:123
E6CF  F0 12     BEQ A:32 X:32 Y:FF P:24 SP:FB PPU:129
E6D1  30 10     BMI A:32 X:32 Y:FF P:24 SP:FB PPU:135
E6D3  70 0E     BVS A:32 X:32 Y:FF P:24 SP:FB PPU:141
E6D5  B0 0C     BCS A:32 X:32 Y:FF P:24 SP:FB PPU:147
E6D7  C9 32     CMP A:32 X:32 Y:FF P:24 SP:FB PPU:153
E6D9  D0 08     BNE A:32 X:32 Y:FF P:27 SP:FB PPU:159
E6DB  E0 32     CPX A:32 X:32 Y:FF P:27 SP:FB PPU:165
E6DD  D0 04     BNE A:32 X:32 Y:FF P:27 SP:FB PPU:171
E6DF  C0 FF     CPY A:32 X:32 Y:FF P:27 SP:FB PPU:177
E6E1  F0 04     BEQ A:32 X:32 Y:FF P:27 SP:FB PPU:183
E6E7  A9 87     LDA A:32 X:32 Y:FF P:27 SP:FB PPU:192
E6E9  8D 87 05  STA A:87 X:32 Y:FF P:A5 SP:FB PPU:198
E6EC  A9 32     LDA A:87 X:32 Y:FF P:A5 SP:FB PPU:210
E6EE  8D 88 05  STA A:32 X:32 Y:FF P:25 SP:FB PPU:216
E6F1  A0 30     LDY A:32 X:32 Y:FF P:25 SP:FB PPU:228
E6F3  24 01     BIT A:32 X:32 Y:30 P:25 SP:FB PPU:234
E6F5  38        SEC A:32 X:32 Y:30 P:E5 SP:FB PPU:243
E6F6  A9 00     LDA A:32 X:32 Y:30 P:E5 SP:FB PPU:249
E6F8  BF 57 05  LAX A:00 X:32 Y:30 P:67 SP:FB PPU:255
E6FB  EA        NOP A:87 X:87 Y:30 P:E5 SP:FB PPU:267
E6FC  EA        NOP A:87 X:87 Y:30 P:E5 SP:FB PPU:273
E6FD  EA        NOP A:87 X:87 Y:30 P:E5 SP:FB PPU:279
E6FE  EA        NOP A:87 X:87 Y:30 P:E5 SP:FB PPU:285
E6FF  F0 12     BEQ A:87 X:87 Y:30 P:E5 SP:FB PPU:291
E701  10 10     BPL A:87 X:87 Y:30 P:E5 SP:FB PPU:297
E703  50 0E     BVC A:87 X:87 Y:30 P:E5 SP:FB PPU:303
E705  90 0C     BCC A:87 X:87 Y:30 P:E5 SP:FB PPU:309
E707  C9 87     CMP A:87 X:87 Y:30 P:E5 SP:FB PPU:315
E709  D0 08     BNE A:87 X:87 Y:30 P:67 SP:FB PPU:321
E70B  E0 87     CPX A:87 X:87 Y:30 P:67 SP:FB PPU:327
E70D  D0 04     BNE A:87 X:87 Y:30 P:67 SP:FB PPU:333
E70F  C0 30     CPY A:87 X:87 Y:30 P:67 SP:FB PPU:339
E711  F0 04     BEQ A:87 X:87 Y:30 P:67 SP:FB PPU:  4
E717  A0 40     LDY A:87 X:87 Y:30 P:67 SP:FB PPU: 13
E719  B8        CLV A:87 X:87 Y:40 P:65 SP:FB PPU: 19
E71A  18        CLC A:87 X:87 Y:40 P:25 SP:FB PPU: 25
E71B  A9 00     LDA A:87 X:87 Y:40 P:24 SP:FB PPU: 31
E71D  BF 48 05  LAX A:00 X:87 Y:40 P:26 SP:FB PPU: 37
E720  EA        NOP A:32 X:32 Y:40 P:24 SP:FB PPU: 49
E721  EA        NOP A:32 X:32 Y:40 P:24 SP:FB PPU: 55
